128,6,0.0151462
128,6,0.0146488
128,6,0.0149898
128,6,0.0151462
128,6,0.0146488
128,6,0.0149898
128,6,0.0151462
128,6,0.0146488
128,6,0.0149898
128,6,0.0151462
256,6,0.0314819
256,6,0.0311501
256,6,0.0313644
256,6,0.0314819
256,6,0.0314819
256,6,0.0311501
256,6,0.0313644
256,6,0.0314819
256,6,0.0311501
256,6,0.0313644
512,6,0.0652245
512,6,0.0639926
512,6,0.0649602
512,6,0.0652245
512,6,0.0652245
512,6,0.0639926
512,6,0.0649602
512,6,0.0652245
512,6,0.0639926
512,6,0.0649602
1024,6,0.161777
1024,6,0.16063
1024,6,0.158802
1024,6,0.161777
1024,6,0.161777
1024,6,0.16063
1024,6,0.158802
1024,6,0.161777
1024,6,0.16063
1024,6,0.158802
2048,6,0.586886
2048,6,0.584282
2048,6,0.581446
2048,6,0.586886
2048,6,0.586886
2048,6,0.584282
2048,6,0.581446
2048,6,0.586886
2048,6,0.584282
2048,6,0.581446
4096,6,4.65269
4096,6,4.66007
4096,6,4.68901
4096,6,4.65269
4096,6,4.66007
4096,6,4.68901
4096,6,4.65269
4096,6,4.66007
4096,6,4.68901
4096,6,4.65269
