128,4,0.0417382
128,4,0.0135799
128,4,0.0134006
128,4,0.0417382
128,4,0.0135799
128,4,0.0134006
128,4,0.0417382
128,4,0.0135799
128,4,0.0134006
128,4,0.0417382
256,4,0.0282084
256,4,0.0283974
256,4,0.0283647
256,4,0.0282084
256,4,0.0283974
256,4,0.0283647
256,4,0.0282084
256,4,0.0283974
256,4,0.0283647
256,4,0.0282084
512,4,0.0629499
512,4,0.0611816
512,4,0.0628009
512,4,0.0629499
512,4,0.0629499
512,4,0.0611816
512,4,0.0628009
512,4,0.0629499
512,4,0.0611816
512,4,0.0628009
1024,4,0.164494
1024,4,0.16603
1024,4,0.16493
1024,4,0.164494
1024,4,0.16603
1024,4,0.16493
1024,4,0.164494
1024,4,0.16603
1024,4,0.16493
1024,4,0.164494
2048,4,0.696341
2048,4,0.693228
2048,4,0.696398
2048,4,0.696341
2048,4,0.693228
2048,4,0.696398
2048,4,0.696341
2048,4,0.693228
2048,4,0.696398
2048,4,0.696341
4096,4,6.55544
4096,4,6.59784
4096,4,6.52548
4096,4,6.55544
4096,4,6.59784
4096,4,6.52548
4096,4,6.55544
4096,4,6.59784
4096,4,6.52548
4096,4,6.55544
