128,1,0.00148993
128,1,0.00587406
128,1,0.00142007
128,1,0.00305176
128,1,0.00142097
128,1,0.00162101
128,1,0.00182009
128,1,0.0040009
128,1,0.00351766
128,1,0.00162097
256,1,0.00300866
256,1,0.0066085
256,1,0.00539813
256,1,0.00487766
256,1,0.00360985
256,1,0.00529113
256,1,0.00308661
256,1,0.0046015
256,1,0.00501113
256,1,0.0036680
512,1,0.0202867
512,1,0.0203064
512,1,0.0195567
512,1,0.0163847
512,1,0.0218912
512,1,0.024743
512,1,0.0179996
512,1,0.0185987
512,1,0.0198011
512,1,0.019333
1024,1,0.164044
1024,1,0.164032
1024,1,0.190144
1024,1,0.151432
1024,1,0.201231
1024,1,0.173298
1024,1,0.190123
1024,1,0.184444
1024,1,0.217878
1024,1,0.150102
2048,1,1.94131
2048,1,1.94511
2048,1,1.95307
2048,1,1.9433
2048,1,1.93109
2048,1,1.95256
2048,1,1.94301
2048,1,1.9651
2048,1,1.94123
2048,1,1.94836
4096,1,19.1006
4096,1,20.0922
4096,1,19.0753
4096,1,19.1030
4096,1,19.1022
4096,1,18.0745
4096,1,19.0899
4096,1,19.0911
4096,1,18.0732
4096,1,19.096
