128,1,4,ps,0.0141529
128,1,4,ps,0.0143201
128,1,4,ps,0.0139819
128,2,4,ps,1.27382
128,2,4,ps,1.25979
128,2,4,ps,1.27117
128,4,4,ps,2.9459
128,4,4,ps,2.95914
128,4,4,ps,2.93443
128,8,4,ps,6.19971
128,8,4,ps,6.06461
128,8,4,ps,6.02018
128,16,4,ps,11.5858
128,16,4,ps,11.6292
128,16,4,ps,11.7012
128,32,4,ps,21.4344
128,32,4,ps,21.319
128,32,4,ps,21.262
256,1,4,ps,0.0293261
256,1,4,ps,0.028272
256,1,4,ps,0.0285573
256,2,4,ps,2.49175
256,2,4,ps,2.50208
256,2,4,ps,2.49759
256,4,4,ps,5.79568
256,4,4,ps,5.77372
256,4,4,ps,6.0261
256,8,4,ps,12.3098
256,8,4,ps,12.064
256,8,4,ps,12.3789
256,16,4,ps,23.1542
256,16,4,ps,23.2662
256,16,4,ps,23.2156
256,32,4,ps,42.747
256,32,4,ps,42.9424
256,32,4,ps,42.6491
512,1,4,ps,0.0654088
512,1,4,ps,0.0718721
512,1,4,ps,0.0634528
512,2,4,ps,4.99371
512,2,4,ps,4.98672
512,2,4,ps,4.98566
512,4,4,ps,11.8571
512,4,4,ps,11.7135
512,4,4,ps,11.5694
512,8,4,ps,24.219
512,8,4,ps,24.7533
512,8,4,ps,24.589
512,16,4,ps,46.7487
512,16,4,ps,45.8093
512,16,4,ps,46.1983
512,32,4,ps,84.8238
512,32,4,ps,86.118
512,32,4,ps,85.9817
1024,1,4,ps,0.167397
1024,1,4,ps,0.168534
1024,1,4,ps,0.166345
1024,2,4,ps,10.0048
1024,2,4,ps,9.951
1024,2,4,ps,10.0429
1024,4,4,ps,23.4312
1024,4,4,ps,23.1518
1024,4,4,ps,22.9763
1024,8,4,ps,48.4916
1024,8,4,ps,48.6222
1024,8,4,ps,48.9927
1024,16,4,ps,93.5407
1024,16,4,ps,92.6714
1024,16,4,ps,93.2489
1024,32,4,ps,171.212
1024,32,4,ps,171.8
1024,32,4,ps,172.326
2048,1,4,ps,0.700195
2048,1,4,ps,0.701669
2048,1,4,ps,0.69951
2048,2,4,ps,20.2839
2048,2,4,ps,20.3632
2048,2,4,ps,20.5032
2048,4,4,ps,46.8837
2048,4,4,ps,46.7131
2048,4,4,ps,46.4805
2048,8,4,ps,99.3569
2048,8,4,ps,99.5447
2048,8,4,ps,97.7674
2048,16,4,ps,187.175
2048,16,4,ps,186.992
2048,16,4,ps,185.622
2048,32,4,ps,343.093
2048,32,4,ps,343.891
2048,32,4,ps,343.612
4096,1,4,ps,7.63522
4096,1,4,ps,6.62717
4096,1,4,ps,6.55566
4096,2,4,ps,45.8497
4096,2,4,ps,45.6119
4096,2,4,ps,45.411
4096,4,4,ps,97.4292
4096,4,4,ps,98.0689
4096,4,4,ps,97.3677
4096,8,4,ps,202.406
4096,8,4,ps,200.335
4096,8,4,ps,202.192
4096,16,4,ps,374.47
4096,16,4,ps,375.986
4096,16,4,ps,375.495
4096,32,4,ps,689.143
