128,21,0.00150029
128,21,0.00151404
128,21,0.00151279
128,21,0.00152506
128,21,0.00153107
128,21,0.0015102
128,21,0.00151261
128,21,0.00154702
128,21,0.00153182
128,21,0.00153564
256,21,0.00324695
256,21,0.00321553
256,21,0.00326252
256,21,0.0032584
256,21,0.0032687
256,21,0.0032466
256,21,0.0032248
256,21,0.00327903
256,21,0.00324154
256,21,0.00324883
512,21,0.00950127
512,21,0.00943039
512,21,0.009492
512,21,0.00946877
512,21,0.0093588
512,21,0.00939259
512,21,0.0093713
512,21,0.00948256
512,21,0.00940738
512,21,0.0135918
1024,21,0.0432924
1024,21,0.0424576
1024,21,0.0422435
1024,21,0.0425435
1024,21,0.0423952
1024,21,0.0430153
1024,21,0.0425844
1024,21,0.0427865
1024,21,0.0421678
1024,21,0.0427787
2048,21,0.253693
2048,21,0.254186
2048,21,0.253188
2048,21,0.254796
2048,21,0.253876
2048,21,0.258419
2048,21,0.310705
2048,21,0.253505
2048,21,0.255076
2048,21,0.254242
4096,21,4.17107
4096,21,4.15153
4096,21,4.1547
4096,21,4.14502
4096,21,4.1906
4096,21,4.1175
4096,21,4.1538
4096,21,4.19428
4096,21,4.17274
4096,21,4.1767
128,22,0.00213987
128,22,0.0021192
128,22,0.00207179
128,22,0.00206442
128,22,0.00204428
128,22,0.00219653
128,22,0.0022294
128,22,0.00209094
128,22,0.00211012
128,22,0.00240539
256,22,0.00478652
256,22,0.00442133
256,22,0.00453585
256,22,0.00443178
256,22,0.00449984
256,22,0.00437818
256,22,0.00433805
256,22,0.00444361
256,22,0.00435702
256,22,0.00439146
512,22,0.0118416
512,22,0.0116846
512,22,0.0118602
512,22,0.0119114
512,22,0.0116023
512,22,0.0304883
512,22,0.0117884
512,22,0.0116265
512,22,0.0116659
512,22,0.0117284
1024,22,0.04677
1024,22,0.0483736
1024,22,0.0482177
1024,22,0.0488794
1024,22,0.0487317
1024,22,0.0487262
1024,22,0.0471102
1024,22,0.0472391
1024,22,0.0507643
1024,22,0.0461649
2048,22,0.257378
2048,22,0.31319
2048,22,0.260066
2048,22,0.260821
2048,22,0.352577
2048,22,0.257911
2048,22,0.280687
2048,22,0.2577
2048,22,0.260689
2048,22,0.25669
4096,22,3.74896
4096,22,3.73935
4096,22,3.62848
4096,22,3.71694
4096,22,3.78474
4096,22,3.7056
4096,22,3.71983
4096,22,3.65457
4096,22,3.7106
4096,22,3.7137
128,24,0.00648125
128,24,0.00596483
128,24,0.00601243
128,24,0.00607646
128,24,0.00597053
128,24,0.00609249
128,24,0.00605437
128,24,0.00611066
128,24,0.0059657
128,24,0.00599454
256,24,0.0115601
256,24,0.0115846
256,24,0.011598
256,24,0.0117159
256,24,0.011323
256,24,0.0114697
256,24,0.0118571
256,24,0.0111093
256,24,0.0111709
256,24,0.0112455
512,24,0.0261938
512,24,0.0266673
512,24,0.0261808
512,24,0.0259669
512,24,0.0260106
512,24,0.0264064
512,24,0.0262961
512,24,0.0261957
512,24,0.0270977
512,24,0.0264268
1024,24,0.0772806
1024,24,0.0772346
1024,24,0.0750777
1024,24,0.0762242
1024,24,0.0761975
1024,24,0.0762419
1024,24,0.0764888
1024,24,0.0891764
1024,24,0.0769966
1024,24,0.0778948
2048,24,0.325645
2048,24,0.305388
2048,24,0.317711
2048,24,0.304414
2048,24,0.306705
2048,24,0.304238
2048,24,0.305006
2048,24,0.306459
2048,24,0.305764
2048,24,0.306882
4096,24,3.79473
4096,24,3.80057
4096,24,3.78407
4096,24,3.73883
4096,24,3.72534
4096,24,3.74775
4096,24,3.82204
4096,24,3.79102
4096,24,3.82177
4096,24,3.77255
128,28,0.00992299
128,28,0.0100062
128,28,0.0100607
128,28,0.0104062
128,28,0.0106736
128,28,0.0100231
128,28,0.0102237
128,28,0.010035
128,28,0.0102056
128,28,0.0105348
256,28,0.0195524
256,28,0.0191088
256,28,0.0190381
256,28,0.0196941
256,28,0.0197479
256,28,0.019781
256,28,0.0198061
256,28,0.0194086
256,28,0.0195504
256,28,0.0196936
512,28,0.0420909
512,28,0.0419724
512,28,0.0473828
512,28,0.0421637
512,28,0.0428549
512,28,0.0425047
512,28,0.0431805
512,28,0.0414565
512,28,0.0415965
512,28,0.0423381
1024,28,0.107204
1024,28,0.107605
1024,28,0.107697
1024,28,0.106718
1024,28,0.107062
1024,28,0.107163
1024,28,0.107253
1024,28,0.10826
1024,28,0.107674
1024,28,0.109193
2048,28,0.373807
2048,28,0.370072
2048,28,0.426774
2048,28,0.371382
2048,28,0.383573
2048,28,0.370585
2048,28,0.37185
2048,28,0.372118
2048,28,0.368396
2048,28,0.370892
4096,28,3.94181
4096,28,3.96191
4096,28,3.96358
4096,28,3.93764
4096,28,3.92823
4096,28,3.90983
4096,28,3.99903
4096,28,3.9829
4096,28,3.95278
4096,28,3.97773
128,216,0.0187192
128,216,0.0182683
128,216,0.0176638
128,216,0.0180178
128,216,0.0190047
128,216,0.0184695
128,216,0.0181145
128,216,0.018821
128,216,0.0186153
128,216,0.0186005
256,216,0.0354427
256,216,0.0351633
256,216,0.0344065
256,216,0.0346975
256,216,0.034478
256,216,0.0349275
256,216,0.0344322
256,216,0.0356197
256,216,0.0342453
256,216,0.0595434
512,216,0.0742024
512,216,0.0729583
512,216,0.0738534
512,216,0.0752546
512,216,0.0741479
512,216,0.073741
512,216,0.0738005
512,216,0.0775545
512,216,0.0727382
512,216,0.0739454
1024,216,0.171732
1024,216,0.172818
1024,216,0.179188
1024,216,0.173408
1024,216,0.171808
1024,216,0.188532
1024,216,0.172056
1024,216,0.228211
1024,216,0.169879
1024,216,0.169405
2048,216,0.502913
2048,216,0.492557
2048,216,0.489653
2048,216,0.514594
2048,216,0.492313
2048,216,0.490424
2048,216,0.491189
2048,216,0.497888
2048,216,0.497766
2048,216,0.491924
4096,216,4.27403
4096,216,4.26457
4096,216,4.29692
4096,216,4.27723
4096,216,4.28951
4096,216,4.23962
4096,216,4.35028
4096,216,6.7362
4096,216,4.32368
4096,216,4.26264
128,232,0.0361602
128,232,0.0359883
128,232,0.0373932
128,232,0.0359135
128,232,0.0364204
128,232,0.0366513
128,232,0.0365095
128,232,0.0370597
128,232,0.0366002
128,232,0.0368856
256,232,0.0702391
256,232,0.0696646
256,232,0.0708254
256,232,0.0705233
256,232,0.0691551
256,232,0.0702645
256,232,0.0700421
256,232,0.0728947
256,232,0.0699882
256,232,0.0699914
512,232,0.1622
512,232,0.141315
512,232,0.14149
512,232,0.153332
512,232,0.141106
512,232,0.140254
512,232,0.144898
512,232,0.140845
512,232,0.140038
512,232,0.139854
1024,232,0.300985
1024,232,0.304288
1024,232,0.302669
1024,232,0.304416
1024,232,0.358876
1024,232,0.301956
1024,232,0.315724
1024,232,0.300836
1024,232,0.30845
1024,232,0.301244
2048,232,0.751047
2048,232,0.766052
2048,232,0.808532
2048,232,0.770148
2048,232,0.747246
2048,232,0.749238
2048,232,0.750085
2048,232,0.8118
2048,232,0.758908
2048,232,0.752636
4096,232,4.92487
4096,232,4.8823
4096,232,4.89674
4096,232,4.91072
4096,232,4.93621
4096,232,4.88518
4096,232,4.90964
4096,232,4.87671
4096,232,4.90116
4096,232,4.89812
