128,1,6,ps,0.0151399
128,1,6,ps,0.0155108
128,1,6,ps,0.015803
128,2,6,ps,1.37524
128,2,6,ps,1.28089
128,2,6,ps,1.29065
128,4,6,ps,2.92956
128,4,6,ps,2.99167
128,4,6,ps,2.97755
128,8,6,ps,6.07426
128,8,6,ps,6.29754
128,8,6,ps,6.25002
128,16,6,ps,12.1183
128,16,6,ps,11.9446
128,16,6,ps,12.1019
128,32,6,ps,21.7611
128,32,6,ps,21.7965
128,32,6,ps,21.7904
256,1,6,ps,0.0373176
256,1,6,ps,0.0318073
256,1,6,ps,0.032449
256,2,6,ps,2.54276
256,2,6,ps,2.56242
256,2,6,ps,2.54136
256,4,6,ps,5.9053
256,4,6,ps,6.05917
256,4,6,ps,5.81885
256,8,6,ps,12.4481
256,8,6,ps,12.9413
256,8,6,ps,12.7396
256,16,6,ps,24.039
256,16,6,ps,23.7065
256,16,6,ps,24.1022
256,32,6,ps,43.7695
256,32,6,ps,43.5709
256,32,6,ps,43.9961
512,1,6,ps,0.0662009
512,1,6,ps,0.0688291
512,1,6,ps,0.0694294
512,2,6,ps,5.1243
512,2,6,ps,5.06423
512,2,6,ps,5.08657
512,4,6,ps,11.7356
512,4,6,ps,11.7672
512,4,6,ps,11.7395
512,8,6,ps,25.2404
512,8,6,ps,25.8808
512,8,6,ps,25.0849
512,16,6,ps,48.1056
512,16,6,ps,47.7737
512,16,6,ps,48.044
512,32,6,ps,87.9392
512,32,6,ps,87.67
512,32,6,ps,87.2767
1024,1,6,ps,0.163228
1024,1,6,ps,0.165254
1024,1,6,ps,0.161915
1024,2,6,ps,10.1556
1024,2,6,ps,10.0764
1024,2,6,ps,10.1073
1024,4,6,ps,23.8521
1024,4,6,ps,23.9666
1024,4,6,ps,23.6344
1024,8,6,ps,51.1912
1024,8,6,ps,50.7121
1024,8,6,ps,51.6997
1024,16,6,ps,97.2555
1024,16,6,ps,95.8141
1024,16,6,ps,95.2311
1024,32,6,ps,175.856
1024,32,6,ps,176.102
1024,32,6,ps,175.241
2048,1,6,ps,0.590423
2048,1,6,ps,0.590972
2048,1,6,ps,0.591235
2048,2,6,ps,20.4592
2048,2,6,ps,20.4095
2048,2,6,ps,20.5853
2048,4,6,ps,47.4021
2048,4,6,ps,47.1271
2048,4,6,ps,47.2089
2048,8,6,ps,102.619
2048,8,6,ps,102.77
2048,8,6,ps,102.41
2048,16,6,ps,192.371
2048,16,6,ps,192.771
2048,16,6,ps,194.68
2048,32,6,ps,351.03
2048,32,6,ps,353.911
2048,32,6,ps,350.108
4096,1,6,ps,4.67025
4096,1,6,ps,4.79374
4096,1,6,ps,4.74272
4096,2,6,ps,44.561
4096,2,6,ps,44.7244
4096,2,6,ps,44.4921
4096,4,6,ps,98.3061
4096,4,6,ps,98.5547
4096,4,6,ps,98.2726
4096,8,6,ps,208.833
4096,8,6,ps,208.357
4096,8,6,ps,210.321
4096,16,6,ps,387.897
4096,16,6,ps,386.478
4096,16,6,ps,385.595
4096,32,6,ps,704.247
