128,1,2,pd,0.00743221
128,1,2,pd,0.00756666
128,1,2,pd,0.00746006
128,2,2,pd,1.24198
128,2,2,pd,1.25223
128,2,2,pd,1.24589
128,4,2,pd,2.92861
128,4,2,pd,2.89311
128,4,2,pd,2.89449
128,8,2,pd,5.63465
128,8,2,pd,5.57631
128,8,2,pd,5.54773
128,16,2,pd,11.0782
128,16,2,pd,10.7849
128,16,2,pd,11.0858
128,32,2,pd,20.5726
128,32,2,pd,20.7774
128,32,2,pd,20.2367
256,1,2,pd,0.0157178
256,1,2,pd,0.0154129
256,1,2,pd,0.0161772
256,2,2,pd,2.43582
256,2,2,pd,2.44833
256,2,2,pd,2.32657
256,4,2,pd,5.73157
256,4,2,pd,5.7518
256,4,2,pd,5.77038
256,8,2,pd,11.5105
256,8,2,pd,11.3186
256,8,2,pd,11.3227
256,16,2,pd,22.1888
256,16,2,pd,22.122
256,16,2,pd,22.2104
256,32,2,pd,41.9917
256,32,2,pd,41.2765
256,32,2,pd,41.0246
512,1,2,pd,0.0419507
512,1,2,pd,0.0424073
512,1,2,pd,0.0415409
512,2,2,pd,4.85709
512,2,2,pd,4.84831
512,2,2,pd,4.83322
512,4,2,pd,11.3857
512,4,2,pd,11.3785
512,4,2,pd,11.556
512,8,2,pd,22.5569
512,8,2,pd,23.4383
512,8,2,pd,22.8734
512,16,2,pd,43.3934
512,16,2,pd,45.0556
512,16,2,pd,43.642
512,32,2,pd,83.0598
512,32,2,pd,82.5542
512,32,2,pd,82.2429
1024,1,2,pd,0.156893
1024,1,2,pd,0.157435
1024,1,2,pd,0.157309
1024,2,2,pd,9.67582
1024,2,2,pd,9.72972
1024,2,2,pd,9.70943
1024,4,2,pd,22.8485
1024,4,2,pd,23.124
1024,4,2,pd,23.2461
1024,8,2,pd,45.5818
1024,8,2,pd,45.8343
1024,8,2,pd,45.4575
1024,16,2,pd,88.3702
1024,16,2,pd,87.7662
1024,16,2,pd,87.0604
1024,32,2,pd,166.42
1024,32,2,pd,165.94
1024,32,2,pd,166.013
2048,1,2,pd,1.10913
2048,1,2,pd,1.1482
2048,1,2,pd,1.15313
2048,2,2,pd,20.2814
2048,2,2,pd,20.2357
2048,2,2,pd,20.3773
2048,4,2,pd,47.4856
2048,4,2,pd,47.263
2048,4,2,pd,46.9694
2048,8,2,pd,93.226
2048,8,2,pd,92.1475
2048,8,2,pd,91.382
2048,16,2,pd,175.529
2048,16,2,pd,175.918
2048,16,2,pd,175.337
2048,32,2,pd,331.085
2048,32,2,pd,331.393
2048,32,2,pd,333.971
4096,1,2,pd,11.285
4096,1,2,pd,11.2972
4096,1,2,pd,11.1698
4096,2,2,pd,48.1361
4096,2,2,pd,48.3078
4096,2,2,pd,48.0805
4096,4,2,pd,105.478
4096,4,2,pd,104.906
4096,4,2,pd,105.233
4096,8,2,pd,192.814
4096,8,2,pd,191.942
4096,8,2,pd,190.72
4096,16,2,pd,357.383
4096,16,2,pd,357.28
4096,16,2,pd,356.634
4096,32,2,pd,669.72
