128,4,0.000682302
128,4,0.000664595
128,4,0.000661768
128,4,0.000653517
128,4,0.000656153
128,4,0.000695456
128,4,0.000671028
128,4,0.00066431
128,4,0.000665421
128,4,0.000687833
256,4,0.00248545
256,4,0.00255788
256,4,0.00256749
256,4,0.00257622
256,4,0.0025566
256,4,0.00251143
256,4,0.00255692
256,4,0.00258366
256,4,0.00256198
256,4,0.00256721
512,4,0.0170323
512,4,0.0169573
512,4,0.016959
512,4,0.017077
512,4,0.0170769
512,4,0.0171417
512,4,0.0170942
512,4,0.0171051
512,4,0.0171911
512,4,0.0170998
1024,4,0.127914
1024,4,0.130244
1024,4,0.129164
1024,4,0.128933
1024,4,0.128895
1024,4,0.12675
1024,4,0.128766
1024,4,0.129269
1024,4,0.128004
1024,4,0.13031
2048,4,0.992635
2048,4,0.994743
2048,4,0.99125
2048,4,0.987177
2048,4,0.990027
2048,4,0.99461
2048,4,1.00276
2048,4,1.00268
2048,4,0.984209
2048,4,0.991607
4096,4,20.1806
4096,4,20.2231
4096,4,20.1655
4096,4,20.1998
4096,4,20.1488
4096,4,20.1569
4096,4,20.196
4096,4,20.1204
4096,4,20.1783
4096,4,20.1703
