128,2,0.00125957
128,2,0.00125594
128,2,0.00126575
128,2,0.00127702
128,2,0.00127832
128,2,0.00124889
128,2,0.00125852
128,2,0.00131701
128,2,0.00126465
128,2,0.00130249
256,2,0.00286907
256,2,0.00273759
256,2,0.00279154
256,2,0.00276899
256,2,0.00276444
256,2,0.00275036
256,2,0.00272826
256,2,0.00275308
256,2,0.00274321
256,2,0.00273932
512,2,0.00808026
512,2,0.00822783
512,2,0.00817924
512,2,0.00805307
512,2,0.00838797
512,2,0.00831725
512,2,0.00820141
512,2,0.00819589
512,2,0.00808629
512,2,0.00814386
1024,2,0.0394126
1024,2,0.0389907
1024,2,0.0390944
1024,2,0.0389847
1024,2,0.0391684
1024,2,0.0386808
1024,2,0.0386595
1024,2,0.0390266
1024,2,0.0389483
1024,2,0.0389936
2048,2,0.247258
2048,2,0.254501
2048,2,0.247219
2048,2,0.244797
2048,2,0.247353
2048,2,0.245807
2048,2,0.245184
2048,2,0.245454
2048,2,0.245788
2048,2,0.245005
4096,2,4.15047
4096,2,4.15488
4096,2,4.14462
4096,2,4.20486
4096,2,4.13919
4096,2,4.07871
4096,2,4.08259
4096,2,4.06959
4096,2,4.1432
4096,2,4.14017
