128,1,ps,0.00124716
128,1,ps,0.00123208
128,1,ps,0.00122608
128,1,ps,0.00124717
128,1,ps,0.00123298
128,1,ps,0.00126091
128,1,ps,0.00123153
128,1,ps,0.00121843
128,1,ps,0.00122418
128,1,ps,0.00123304
256,1,ps,0.0086998
256,1,ps,0.00864319
256,1,ps,0.00862818
256,1,ps,0.00864145
256,1,ps,0.00863626
256,1,ps,0.00866774
256,1,ps,0.00860603
256,1,ps,0.00866581
256,1,ps,0.0086801
256,1,ps,0.00862474
512,1,ps,0.0673906
512,1,ps,0.0680249
512,1,ps,0.0673621
512,1,ps,0.0680091
512,1,ps,0.067656
512,1,ps,0.0677848
512,1,ps,0.0671244
512,1,ps,0.0678592
512,1,ps,0.0671694
512,1,ps,0.0678595
1024,1,ps,0.557247
1024,1,ps,0.564754
1024,1,ps,0.562263
1024,1,ps,0.55336
1024,1,ps,0.598327
1024,1,ps,0.541502
1024,1,ps,0.581676
1024,1,ps,0.556133
1024,1,ps,0.577797
1024,1,ps,0.553285
2048,1,ps,6.54021
2048,1,ps,6.51271
2048,1,ps,6.95582
2048,1,ps,6.50159
2048,1,ps,6.9431
2048,1,ps,6.94933
2048,1,ps,6.51262
2048,1,ps,6.48118
2048,1,ps,6.53158
2048,1,ps,6.50175
4096,1,ps,92.0565
4096,1,ps,91.3407
4096,1,ps,91.7763
4096,1,ps,91.7164
4096,1,ps,91.3644
4096,1,ps,91.9675
4096,1,ps,92.1655
4096,1,ps,92.0435
4096,1,ps,92.086
4096,1,ps,91.9916
128,2,ps,0.00136204
128,2,ps,0.00136487
128,2,ps,0.00135774
128,2,ps,0.001345
128,2,ps,0.00134261
128,2,ps,0.00134231
128,2,ps,0.00135109
128,2,ps,0.00133598
128,2,ps,0.00134531
128,2,ps,0.00133312
256,2,ps,0.00772239
256,2,ps,0.00765751
256,2,ps,0.00810329
256,2,ps,0.00776136
256,2,ps,0.00808612
256,2,ps,0.0078913
256,2,ps,0.00810136
256,2,ps,0.00805526
256,2,ps,0.0080498
256,2,ps,0.00797691
512,2,ps,0.0509736
512,2,ps,0.0524126
512,2,ps,0.0519541
512,2,ps,0.0527403
512,2,ps,0.0482625
512,2,ps,0.0505874
512,2,ps,0.0523504
512,2,ps,0.0501646
512,2,ps,0.0498828
512,2,ps,0.0510136
1024,2,ps,0.326994
1024,2,ps,0.348973
1024,2,ps,0.362768
1024,2,ps,0.374505
1024,2,ps,0.333631
1024,2,ps,0.338484
1024,2,ps,0.360508
1024,2,ps,0.370388
1024,2,ps,0.33772
1024,2,ps,0.348232
2048,2,ps,4.44004
2048,2,ps,4.44981
2048,2,ps,4.8818
2048,2,ps,4.42746
2048,2,ps,4.44084
2048,2,ps,4.42266
2048,2,ps,4.64343
2048,2,ps,4.08587
2048,2,ps,4.68849
2048,2,ps,4.43571
4096,2,ps,49.8641
4096,2,ps,50.013
4096,2,ps,51.6703
4096,2,ps,49.0956
4096,2,ps,51.9135
4096,2,ps,52.0127
4096,2,ps,52.1218
4096,2,ps,51.9455
4096,2,ps,52.4558
4096,2,ps,51.999
128,4,ps,0.00142033
128,4,ps,0.00143505
128,4,ps,0.00142627
128,4,ps,0.0013465
128,4,ps,0.00134341
128,4,ps,0.00132116
128,4,ps,0.00140891
128,4,ps,0.00131058
128,4,ps,0.00137332
128,4,ps,0.00136241
256,4,ps,0.00587588
256,4,ps,0.00592031
256,4,ps,0.00592359
256,4,ps,0.00588201
256,4,ps,0.0058086
256,4,ps,0.00590335
256,4,ps,0.00608079
256,4,ps,0.00596318
256,4,ps,0.00605954
256,4,ps,0.00579074
512,4,ps,0.0354541
512,4,ps,0.0353915
512,4,ps,0.0358694
512,4,ps,0.0356302
512,4,ps,0.0355647
512,4,ps,0.0395075
512,4,ps,0.0351942
512,4,ps,0.035646
512,4,ps,0.0356238
512,4,ps,0.0349144
1024,4,ps,0.231354
1024,4,ps,0.227338
1024,4,ps,0.225094
1024,4,ps,0.228917
1024,4,ps,0.225654
1024,4,ps,0.226981
1024,4,ps,0.225929
1024,4,ps,0.227623
1024,4,ps,0.224516
1024,4,ps,0.226741
2048,4,ps,3.74682
2048,4,ps,3.51201
2048,4,ps,2.97102
2048,4,ps,3.70594
2048,4,ps,3.80984
2048,4,ps,3.25522
2048,4,ps,2.8148
2048,4,ps,3.29336
2048,4,ps,2.95554
2048,4,ps,3.33171
4096,4,ps,36.526
4096,4,ps,35.5498
4096,4,ps,36.0577
4096,4,ps,35.8319
4096,4,ps,35.0491
4096,4,ps,34.5964
4096,4,ps,34.1891
4096,4,ps,34.9195
4096,4,ps,36.1169
4096,4,ps,35.402
128,6,ps,0.00130226
128,6,ps,0.00129476
128,6,ps,0.00127353
128,6,ps,0.00127055
128,6,ps,0.00124648
128,6,ps,0.00127302
128,6,ps,0.00124638
128,6,ps,0.00129031
128,6,ps,0.00121572
128,6,ps,0.00126518
256,6,ps,0.00512647
256,6,ps,0.0051459
256,6,ps,0.00475174
256,6,ps,0.00490709
256,6,ps,0.00466209
256,6,ps,0.00484797
256,6,ps,0.00471985
256,6,ps,0.00491944
256,6,ps,0.00492694
256,6,ps,0.00514389
512,6,ps,0.025252
512,6,ps,0.0257774
512,6,ps,0.0258301
512,6,ps,0.025736
512,6,ps,0.025055
512,6,ps,0.0256355
512,6,ps,0.0257275
512,6,ps,0.0247763
512,6,ps,0.0258104
512,6,ps,0.0255315
1024,6,ps,0.160837
1024,6,ps,0.160531
1024,6,ps,0.161289
1024,6,ps,0.164171
1024,6,ps,0.162999
1024,6,ps,0.160404
1024,6,ps,0.16309
1024,6,ps,0.163589
1024,6,ps,0.162695
1024,6,ps,0.158304
2048,6,ps,2.24503
2048,6,ps,2.33934
2048,6,ps,2.2343
2048,6,ps,2.24843
2048,6,ps,2.23194
2048,6,ps,2.23433
2048,6,ps,2.27265
2048,6,ps,2.02807
2048,6,ps,2.25849
2048,6,ps,2.25442
4096,6,ps,25.5971
4096,6,ps,26.0308
4096,6,ps,26.2544
4096,6,ps,26.7064
4096,6,ps,26.7542
4096,6,ps,25.2484
4096,6,ps,25.7617
4096,6,ps,27.5529
4096,6,ps,27.6451
4096,6,ps,26.7708
128,8,ps,0.00138918
128,8,ps,0.00121301
128,8,ps,0.00121382
128,8,ps,0.0012262
128,8,ps,0.00118977
128,8,ps,0.0012042
128,8,ps,0.00116282
128,8,ps,0.00118317
128,8,ps,0.00118788
128,8,ps,0.00123318
256,8,ps,0.00423651
256,8,ps,0.00413728
256,8,ps,0.00426406
