128,1,1,0.00143599
128,1,1,0.00138861
128,1,1,0.00139497
128,1,1,0.00138541
128,1,1,0.00139349
128,1,1,0.00139511
128,1,1,0.0013916
128,1,1,0.00139186
128,1,1,0.00138426
128,1,1,0.00140909
256,1,1,0.00772749
256,1,1,0.0077404
256,1,1,0.00772328
256,1,1,0.00781948
256,1,1,0.00782811
256,1,1,0.00779933
256,1,1,0.00772766
256,1,1,0.00770042
256,1,1,0.00775585
256,1,1,0.00783871
512,1,1,0.0688087
512,1,1,0.0685497
512,1,1,0.0682747
512,1,1,0.0681514
512,1,1,0.0681457
512,1,1,0.0680645
512,1,1,0.0681709
512,1,1,0.0682588
512,1,1,0.0681041
512,1,1,0.0681918
1024,1,1,0.501577
1024,1,1,0.496497
1024,1,1,0.496819
1024,1,1,0.508896
1024,1,1,0.500747
1024,1,1,0.497926
1024,1,1,0.497205
1024,1,1,0.501069
1024,1,1,0.497675
1024,1,1,0.49807
2048,1,1,3.92501
2048,1,1,3.93585
2048,1,1,3.89972
2048,1,1,3.90194
2048,1,1,3.93844
2048,1,1,3.9436
2048,1,1,3.87383
2048,1,1,3.94128
2048,1,1,3.9317
2048,1,1,3.9279
4096,1,1,72.8412
4096,1,1,72.7375
4096,1,1,72.8033
4096,1,1,72.7411
4096,1,1,72.6203
4096,1,1,72.827
4096,1,1,72.7839
4096,1,1,73.048
4096,1,1,72.8041
4096,1,1,72.7346
128,1,2,0.00139204
128,1,2,0.00137781
128,1,2,0.00134945
128,1,2,0.00135699
128,1,2,0.00136878
128,1,2,0.00137346
128,1,2,0.00137688
128,1,2,0.00137718
128,1,2,0.00138455
128,1,2,0.0013726
256,1,2,0.00749833
256,1,2,0.0074698
256,1,2,0.00727432
256,1,2,0.0073837
256,1,2,0.00730198
256,1,2,0.00737438
256,1,2,0.00726473
256,1,2,0.00746038
256,1,2,0.00728621
256,1,2,0.00754254
512,1,2,0.0613669
512,1,2,0.0614322
512,1,2,0.0613949
512,1,2,0.0613583
512,1,2,0.061484
512,1,2,0.0614618
512,1,2,0.0612917
512,1,2,0.0614567
512,1,2,0.0614343
512,1,2,0.0614432
1024,1,2,0.459059
1024,1,2,0.459702
1024,1,2,0.465374
1024,1,2,0.458773
1024,1,2,0.458501
1024,1,2,0.465129
1024,1,2,0.458381
1024,1,2,0.465198
1024,1,2,0.437093
1024,1,2,0.462707
2048,1,2,3.6281
2048,1,2,3.61654
2048,1,2,3.64544
2048,1,2,3.61816
2048,1,2,3.61482
2048,1,2,3.61696
2048,1,2,3.58972
2048,1,2,3.58847
2048,1,2,3.61651
2048,1,2,3.58822
4096,1,2,61.9451
4096,1,2,61.7698
4096,1,2,61.8147
4096,1,2,61.8281
4096,1,2,61.8582
4096,1,2,61.8727
4096,1,2,61.9021
4096,1,2,61.853
4096,1,2,61.948
4096,1,2,61.853
128,1,4,0.00426411
128,1,4,0.00437396
128,1,4,0.0041824
128,1,4,0.00387553
128,1,4,0.00438171
128,1,4,0.00416776
128,1,4,0.00384062
128,1,4,0.00406468
128,1,4,0.00394955
128,1,4,0.00382648
256,1,4,0.0134498
256,1,4,0.0136826
256,1,4,0.0139008
256,1,4,0.0138443
256,1,4,0.0138388
256,1,4,0.0137725
256,1,4,0.0137277
256,1,4,0.0138719
256,1,4,0.0134981
256,1,4,0.0136821
512,1,4,0.0734438
512,1,4,0.0733905
512,1,4,0.0732045
512,1,4,0.0733319
512,1,4,0.0730484
512,1,4,0.0729109
512,1,4,0.073236
512,1,4,0.0730732
512,1,4,0.0730167
512,1,4,0.0729444
1024,1,4,0.48671
1024,1,4,0.486344
1024,1,4,0.481709
1024,1,4,0.491754
1024,1,4,0.492718
1024,1,4,0.484735
1024,1,4,0.48355
1024,1,4,0.487181
1024,1,4,0.48471
1024,1,4,0.486583
2048,1,4,3.71635
2048,1,4,3.66766
2048,1,4,3.71477
2048,1,4,3.68529
2048,1,4,3.72155
2048,1,4,3.64425
2048,1,4,3.64303
2048,1,4,3.64035
2048,1,4,3.64182
2048,1,4,3.66862
4096,1,4,62.2184
4096,1,4,61.9922
4096,1,4,61.9281
4096,1,4,62.0658
4096,1,4,61.9474
4096,1,4,61.9623
4096,1,4,61.9792
4096,1,4,61.9467
4096,1,4,62.008
4096,1,4,62.0143
128,1,8,0.00831594
128,1,8,0.00801446
128,1,8,0.00805853
128,1,8,0.00782994
128,1,8,0.007994
128,1,8,0.00833312
128,1,8,0.00792349
128,1,8,0.00804408
128,1,8,0.00833007
128,1,8,0.00800581
256,1,8,0.0211036
256,1,8,0.0213081
256,1,8,0.0208242
256,1,8,0.0210129
256,1,8,0.0212755
256,1,8,0.0210327
256,1,8,0.0211183
256,1,8,0.0209687
256,1,8,0.0212393
256,1,8,0.0209931
512,1,8,0.0879322
512,1,8,0.0885367
512,1,8,0.0880864
512,1,8,0.0881959
512,1,8,0.0879023
512,1,8,0.0880927
512,1,8,0.0880082
512,1,8,0.0879559
512,1,8,0.0880132
512,1,8,0.0879577
1024,1,8,0.491006
1024,1,8,0.516036
1024,1,8,0.51329
1024,1,8,0.512745
1024,1,8,0.510756
1024,1,8,0.521621
1024,1,8,0.511593
1024,1,8,0.510917
1024,1,8,0.520096
1024,1,8,0.517238
2048,1,8,3.69831
2048,1,8,3.72653
2048,1,8,3.75535
2048,1,8,3.75627
2048,1,8,3.69937
2048,1,8,3.72699
2048,1,8,3.779
2048,1,8,3.72896
2048,1,8,3.69886
2048,1,8,3.77449
4096,1,8,62.1536
4096,1,8,62.2411
4096,1,8,62.2161
4096,1,8,62.0859
4096,1,8,62.137
4096,1,8,62.0849
4096,1,8,62.0809
4096,1,8,62.2274
4096,1,8,62.114
4096,1,8,62.1448
128,1,16,0.016132
128,1,16,0.0156856
128,1,16,0.0155181
128,1,16,0.0161035
128,1,16,0.0156622
128,1,16,0.0154961
128,1,16,0.0157835
128,1,16,0.0157513
128,1,16,0.0158353
128,1,16,0.0155971
256,1,16,0.0362167
256,1,16,0.0359499
256,1,16,0.0363963
256,1,16,0.035677
256,1,16,0.0358865
256,1,16,0.0361419
256,1,16,0.0359343
256,1,16,0.0358897
256,1,16,0.0359926
256,1,16,0.036034
512,1,16,0.117072
512,1,16,0.117306
512,1,16,0.117686
512,1,16,0.117543
512,1,16,0.11708
512,1,16,0.117136
512,1,16,0.117302
512,1,16,0.117298
512,1,16,0.116876
512,1,16,0.117213
1024,1,16,0.575572
1024,1,16,0.578599
1024,1,16,0.574498
1024,1,16,0.579382
1024,1,16,0.579359
1024,1,16,0.578895
1024,1,16,0.569912
1024,1,16,0.572695
1024,1,16,0.569062
1024,1,16,0.572702
2048,1,16,3.88457
2048,1,16,3.85469
2048,1,16,3.83771
2048,1,16,3.84438
2048,1,16,3.80956
2048,1,16,3.85142
2048,1,16,3.88126
2048,1,16,3.86632
2048,1,16,3.81154
2048,1,16,4.04394
4096,1,16,62.5765
4096,1,16,62.6043
4096,1,16,62.4636
4096,1,16,62.5175
4096,1,16,62.5613
4096,1,16,62.5397
4096,1,16,62.6617
4096,1,16,62.4574
4096,1,16,62.5952
4096,1,16,62.4603
128,1,32,0.0322896
128,1,32,0.0317154
128,1,32,0.0321635
128,1,32,0.0320226
128,1,32,0.0320733
128,1,32,0.0321895
128,1,32,0.0317693
128,1,32,0.0320145
128,1,32,0.0317
128,1,32,0.0317478
256,1,32,0.0682266
256,1,32,0.0685341
256,1,32,0.0681758
256,1,32,0.0687168
256,1,32,0.068695
256,1,32,0.068382
256,1,32,0.0683128
256,1,32,0.0687256
256,1,32,0.0683801
256,1,32,0.068465
512,1,32,0.18137
512,1,32,0.181251
512,1,32,0.181317
512,1,32,0.180958
512,1,32,0.181293
512,1,32,0.180431
512,1,32,0.181056
512,1,32,0.181795
512,1,32,0.180552
512,1,32,0.181145
1024,1,32,0.707509
1024,1,32,0.698984
1024,1,32,0.703949
1024,1,32,0.696431
1024,1,32,0.70484
1024,1,32,0.696387
1024,1,32,0.705947
1024,1,32,0.696706
1024,1,32,0.707061
1024,1,32,0.700982
2048,1,32,4.12726
2048,1,32,4.09371
2048,1,32,4.10496
2048,1,32,4.10869
2048,1,32,4.09636
2048,1,32,4.1025
2048,1,32,4.14484
2048,1,32,4.10187
2048,1,32,4.103
2048,1,32,4.07262
4096,1,32,63.2573
4096,1,32,63.3226
4096,1,32,63.2132
4096,1,32,72.6207
4096,1,32,68.7065
4096,1,32,63.2842
4096,1,32,63.243
4096,1,32,63.2215
4096,1,32,63.2393
4096,1,32,63.1502
