128,2,1,0.000913776
128,2,1,0.000922159
128,2,1,0.000889855
128,2,1,0.00089711
128,2,1,0.000897144
128,2,1,0.000914594
128,2,1,0.000884581
128,2,1,0.000900881
128,2,1,0.00089997
128,2,1,0.000903482
256,2,1,0.00416296
256,2,1,0.00419402
256,2,1,0.00416247
256,2,1,0.00419108
256,2,1,0.00422352
256,2,1,0.0042514
256,2,1,0.0042039
256,2,1,0.00420079
256,2,1,0.00423667
256,2,1,0.00421088
512,2,1,0.0335996
512,2,1,0.033426
512,2,1,0.033406
512,2,1,0.0335313
512,2,1,0.0334922
512,2,1,0.0335007
512,2,1,0.0335257
512,2,1,0.0334006
512,2,1,0.0336997
512,2,1,0.0333549
1024,2,1,0.250257
1024,2,1,0.24796
1024,2,1,0.2476
1024,2,1,0.25219
1024,2,1,0.246683
1024,2,1,0.253467
1024,2,1,0.248835
1024,2,1,0.250613
1024,2,1,0.252386
1024,2,1,0.250124
2048,2,1,1.94456
2048,2,1,1.94534
2048,2,1,1.93491
2048,2,1,1.94762
2048,2,1,1.93627
2048,2,1,1.9239
2048,2,1,1.94962
2048,2,1,1.93722
2048,2,1,1.95888
2048,2,1,1.93264
4096,2,1,38.102
4096,2,1,38.1034
4096,2,1,38.1016
4096,2,1,38.1899
4096,2,1,38.1652
4096,2,1,38.0539
4096,2,1,38.2203
4096,2,1,38.1181
4096,2,1,38.1487
4096,2,1,38.173
128,2,2,0.00109093
128,2,2,0.00110414
128,2,2,0.00109433
128,2,2,0.0010958
128,2,2,0.00110252
128,2,2,0.0010986
128,2,2,0.00109628
128,2,2,0.00110461
128,2,2,0.0011103
128,2,2,0.00111707
256,2,2,0.00467862
256,2,2,0.00469052
256,2,2,0.00469087
256,2,2,0.00466853
256,2,2,0.00463454
256,2,2,0.00462753
256,2,2,0.00465008
256,2,2,0.00464279
256,2,2,0.00469087
256,2,2,0.00462619
512,2,2,0.0330424
512,2,2,0.0332044
512,2,2,0.0330167
512,2,2,0.0329368
512,2,2,0.0331633
512,2,2,0.0330247
512,2,2,0.0330765
512,2,2,0.0330207
512,2,2,0.0329863
512,2,2,0.0330317
1024,2,2,0.257281
1024,2,2,0.253738
1024,2,2,0.260198
1024,2,2,0.255075
1024,2,2,0.258312
1024,2,2,0.257337
1024,2,2,0.259048
1024,2,2,0.254516
1024,2,2,0.254662
1024,2,2,0.254367
2048,2,2,2.51162
2048,2,2,2.51185
2048,2,2,2.51143
2048,2,2,2.5112
2048,2,2,2.51
2048,2,2,2.51085
2048,2,2,2.5136
2048,2,2,2.51182
2048,2,2,2.50997
2048,2,2,2.52911
4096,2,2,35.4743
4096,2,2,35.4303
4096,2,2,35.516
4096,2,2,35.4748
4096,2,2,35.463
4096,2,2,35.4722
4096,2,2,35.4671
4096,2,2,35.4978
4096,2,2,35.4698
4096,2,2,35.5038
128,2,4,0.00484702
128,2,4,0.00476617
128,2,4,0.00479794
128,2,4,0.0049568
128,2,4,0.00473113
128,2,4,0.00481059
128,2,4,0.00481599
128,2,4,0.00486661
128,2,4,0.00478941
128,2,4,0.00483324
256,2,4,0.0120901
256,2,4,0.0116306
256,2,4,0.0125844
256,2,4,0.0120855
256,2,4,0.0117386
256,2,4,0.0120894
256,2,4,0.0118412
256,2,4,0.0119791
256,2,4,0.0121223
256,2,4,0.0126001
512,2,4,0.0480744
512,2,4,0.0479062
512,2,4,0.0480869
512,2,4,0.0476688
512,2,4,0.0477673
512,2,4,0.0478404
512,2,4,0.0478134
512,2,4,0.0477095
512,2,4,0.0476657
512,2,4,0.0475985
1024,2,4,0.286167
1024,2,4,0.28612
1024,2,4,0.287723
1024,2,4,0.285943
