128,1,8,ps,0.0161812
128,1,8,ps,0.0166177
128,1,8,ps,0.0358712
128,2,8,ps,1.30093
128,2,8,ps,1.34705
128,2,8,ps,1.29008
128,4,8,ps,3.00907
128,4,8,ps,3.07133
128,4,8,ps,2.98222
128,8,8,ps,6.37785
128,8,8,ps,6.49897
128,8,8,ps,6.52442
128,16,8,ps,12.6068
128,16,8,ps,12.1553
128,16,8,ps,12.245
128,32,8,ps,22.4754
128,32,8,ps,22.2021
128,32,8,ps,22.576
256,1,8,ps,0.034166
256,1,8,ps,0.0340104
256,1,8,ps,0.0338866
256,2,8,ps,2.56026
256,2,8,ps,2.56384
256,2,8,ps,2.55282
256,4,8,ps,5.88371
256,4,8,ps,5.9655
256,4,8,ps,5.97382
256,8,8,ps,12.8945
256,8,8,ps,13.1376
256,8,8,ps,12.6491
256,16,8,ps,24.7532
256,16,8,ps,24.6698
256,16,8,ps,24.8892
256,32,8,ps,44.835
256,32,8,ps,44.9626
256,32,8,ps,44.6251
512,1,8,ps,0.0710252
512,1,8,ps,0.0727337
512,1,8,ps,0.0732777
512,2,8,ps,5.15455
512,2,8,ps,5.10208
512,2,8,ps,5.1657
512,4,8,ps,12.0984
512,4,8,ps,11.9295
512,4,8,ps,11.8495
512,8,8,ps,26.1512
512,8,8,ps,26.0351
512,8,8,ps,25.5251
512,16,8,ps,49.3812
512,16,8,ps,49.4847
512,16,8,ps,49.273
512,32,8,ps,89.5647
512,32,8,ps,89.6804
512,32,8,ps,88.9534
1024,1,8,ps,0.170189
1024,1,8,ps,0.185375
1024,1,8,ps,0.17184
1024,2,8,ps,10.2446
1024,2,8,ps,10.2126
1024,2,8,ps,10.175
1024,4,8,ps,23.8047
1024,4,8,ps,23.8462
1024,4,8,ps,23.6169
1024,8,8,ps,52.9556
1024,8,8,ps,52.34
1024,8,8,ps,53.0705
1024,16,8,ps,99.0857
1024,16,8,ps,98.5575
1024,16,8,ps,98.253
1024,32,8,ps,177.914
1024,32,8,ps,179.077
1024,32,8,ps,179.04
2048,1,8,ps,0.546705
2048,1,8,ps,0.543883
2048,1,8,ps,0.547805
2048,2,8,ps,20.7129
2048,2,8,ps,20.7392
2048,2,8,ps,20.6841
2048,4,8,ps,47.9388
2048,4,8,ps,48.1096
2048,4,8,ps,47.8607
2048,8,8,ps,105.67
2048,8,8,ps,104.873
2048,8,8,ps,105.95
2048,16,8,ps,197.688
2048,16,8,ps,197.594
2048,16,8,ps,197.789
2048,32,8,ps,357.692
2048,32,8,ps,357.093
2048,32,8,ps,357.434
4096,1,8,ps,3.74167
4096,1,8,ps,3.79267
4096,1,8,ps,3.72905
4096,2,8,ps,44.3135
4096,2,8,ps,43.9047
4096,2,8,ps,43.9578
4096,4,8,ps,100.512
4096,4,8,ps,99.2099
4096,4,8,ps,99.5796
4096,8,8,ps,214.301
4096,8,8,ps,214.135
4096,8,8,ps,211.964
4096,16,8,ps,396.961
4096,16,8,ps,398.258
4096,16,8,ps,393.541
