128,2,0.000702893
128,2,0.000686998
128,2,0.000696506
128,2,0.000684725
128,2,0.000676374
128,2,0.000673597
128,2,0.000688571
128,2,0.000676414
128,2,0.000679983
128,2,0.000667646
256,2,0.00372393
256,2,0.00378233
256,2,0.00367572
256,2,0.00369915
256,2,0.00371779
256,2,0.00363149
256,2,0.00367731
256,2,0.00366096
256,2,0.00375417
256,2,0.00379461
512,2,0.0323557
512,2,0.0325919
512,2,0.0322712
512,2,0.0325687
512,2,0.0324644
512,2,0.0327172
512,2,0.0325109
512,2,0.0323148
512,2,0.0323179
512,2,0.0323662
1024,2,0.2469
1024,2,0.251808
1024,2,0.243482
1024,2,0.248633
1024,2,0.24487
1024,2,0.243376
1024,2,0.247331
1024,2,0.247321
1024,2,0.250245
1024,2,0.24923
2048,2,1.92227
2048,2,1.94446
2048,2,1.93021
2048,2,1.9363
2048,2,1.9665
2048,2,1.94856
2048,2,1.94996
2048,2,1.94239
2048,2,1.92656
2048,2,1.92887
4096,2,38.2929
4096,2,38.3435
4096,2,38.1793
4096,2,38.1806
4096,2,38.2842
4096,2,38.1193
4096,2,38.1636
4096,2,38.3083
4096,2,38.1125
4096,2,38.0299
