128,6,0.000682961
128,6,0.000714239
128,6,0.000687431
128,6,0.000686423
128,6,0.000692067
128,6,0.000695624
128,6,0.00069714
128,6,0.00068073
128,6,0.000688164
128,6,0.000683771
256,6,0.00219923
256,6,0.00221648
256,6,0.00219586
256,6,0.00223328
256,6,0.00225358
256,6,0.00226182
256,6,0.00222679
256,6,0.00218326
256,6,0.00223006
256,6,0.00224029
512,6,0.0121443
512,6,0.0122209
512,6,0.0122338
512,6,0.0119727
512,6,0.0121113
512,6,0.0121164
512,6,0.0119855
512,6,0.0122084
512,6,0.012117
512,6,0.0120584
1024,6,0.0907597
1024,6,0.0903443
1024,6,0.0892564
1024,6,0.0904475
1024,6,0.0902127
1024,6,0.0886857
1024,6,0.0900802
1024,6,0.0898783
1024,6,0.089399
1024,6,0.088445
2048,6,0.718217
2048,6,0.679604
2048,6,0.691095
2048,6,0.682251
2048,6,0.687376
2048,6,0.695683
2048,6,0.688345
2048,6,0.685238
2048,6,0.686617
2048,6,0.680657
4096,6,14.0189
4096,6,14.0047
4096,6,13.9933
4096,6,14.0254
4096,6,14.0254
4096,6,14.0005
4096,6,14.0247
4096,6,14.0128
4096,6,14.0517
4096,6,14.0136
