128,1,pd,0.001227
128,1,pd,0.00123973
128,1,pd,0.00125124
128,1,pd,0.00121688
128,1,pd,0.00122837
128,1,pd,0.0012122
128,1,pd,0.00123613
128,1,pd,0.00121971
128,1,pd,0.001274
128,1,pd,0.00121677
256,1,pd,0.0086682
256,1,pd,0.00869015
256,1,pd,0.00860408
256,1,pd,0.00862767
256,1,pd,0.0086049
256,1,pd,0.00862638
256,1,pd,0.00860294
256,1,pd,0.00863828
256,1,pd,0.00859294
256,1,pd,0.00865441
512,1,pd,0.0673482
512,1,pd,0.0671637
512,1,pd,0.0671779
512,1,pd,0.0672618
512,1,pd,0.0682758
512,1,pd,0.0671357
512,1,pd,0.0670916
512,1,pd,0.0671393
512,1,pd,0.0674606
512,1,pd,0.0673119
1024,1,pd,0.593693
1024,1,pd,0.544898
1024,1,pd,0.572625
1024,1,pd,0.557436
1024,1,pd,0.567624
1024,1,pd,0.565344
1024,1,pd,0.560333
1024,1,pd,0.550371
1024,1,pd,0.59299
1024,1,pd,0.573231
2048,1,pd,6.5206
2048,1,pd,7.03528
2048,1,pd,6.98427
2048,1,pd,6.99387
2048,1,pd,6.97496
2048,1,pd,7.42391
2048,1,pd,7.04262
2048,1,pd,6.98466
2048,1,pd,6.96891
2048,1,pd,7.07133
4096,1,pd,92.2573
4096,1,pd,92.4775
4096,1,pd,91.896
4096,1,pd,92.2702
4096,1,pd,91.2871
4096,1,pd,91.7358
4096,1,pd,93.0186
4096,1,pd,91.8963
4096,1,pd,91.8202
4096,1,pd,91.518
128,2,pd,0.001271
128,2,pd,0.0012537
128,2,pd,0.00128404
128,2,pd,0.00122406
128,2,pd,0.00130517
128,2,pd,0.00113798
128,2,pd,0.00147479
128,2,pd,0.00137497
128,2,pd,0.00163734
128,2,pd,0.00156162
256,2,pd,0.00605083
256,2,pd,0.00836208
256,2,pd,0.00714758
256,2,pd,0.00685789
256,2,pd,0.00703958
256,2,pd,0.0076371
256,2,pd,0.00702593
256,2,pd,0.00773764
256,2,pd,0.0072206
256,2,pd,0.00729874
512,2,pd,0.0452162
512,2,pd,0.0437499
512,2,pd,0.0400718
512,2,pd,0.0407662
512,2,pd,0.0436442
512,2,pd,0.0443464
512,2,pd,0.0477132
512,2,pd,0.0456087
512,2,pd,0.0437287
512,2,pd,0.0443436
1024,2,pd,0.350404
1024,2,pd,0.329597
1024,2,pd,0.352491
1024,2,pd,0.350483
1024,2,pd,0.319413
1024,2,pd,0.324652
1024,2,pd,0.355058
1024,2,pd,0.332812
1024,2,pd,0.309951
1024,2,pd,0.318591
2048,2,pd,3.57057
2048,2,pd,3.58824
2048,2,pd,3.54275
2048,2,pd,3.66249
2048,2,pd,3.56993
2048,2,pd,3.61394
2048,2,pd,3.50397
2048,2,pd,3.70793
2048,2,pd,3.68217
2048,2,pd,3.65029
4096,2,pd,49.5776
4096,2,pd,49.9082
4096,2,pd,49.6539
4096,2,pd,49.6076
4096,2,pd,49.7388
4096,2,pd,48.9606
4096,2,pd,50.0861
4096,2,pd,50.0036
4096,2,pd,50.0728
4096,2,pd,49.3977
128,4,pd,0.00106105
128,4,pd,0.00108468
128,4,pd,0.00104981
128,4,pd,0.00107595
128,4,pd,0.00103205
128,4,pd,0.00107424
128,4,pd,0.0010324
128,4,pd,0.00104975
128,4,pd,0.00108015
128,4,pd,0.00102227
256,4,pd,0.00429617
256,4,pd,0.00423951
256,4,pd,0.00403727
256,4,pd,0.00410361
256,4,pd,0.00437692
256,4,pd,0.00411805
256,4,pd,0.00420748
256,4,pd,0.004188
256,4,pd,0.00408131
256,4,pd,0.00421354
512,4,pd,0.0258567
512,4,pd,0.0234266
512,4,pd,0.0255164
512,4,pd,0.0252341
512,4,pd,0.0238487
512,4,pd,0.0246877
512,4,pd,0.0233591
512,4,pd,0.0232207
512,4,pd,0.0241356
512,4,pd,0.024593
1024,4,pd,0.165667
1024,4,pd,0.175586
1024,4,pd,0.171758
1024,4,pd,0.163588
1024,4,pd,0.17738
1024,4,pd,0.186679
1024,4,pd,0.171779
1024,4,pd,0.156211
1024,4,pd,0.158955
1024,4,pd,0.162568
2048,4,pd,1.96985
2048,4,pd,1.93549
2048,4,pd,1.92873
2048,4,pd,1.87769
2048,4,pd,1.96334
2048,4,pd,1.96563
2048,4,pd,1.91853
2048,4,pd,1.9275
2048,4,pd,1.96933
2048,4,pd,2.07551
4096,4,pd,24.8969
4096,4,pd,25.2934
4096,4,pd,24.8861
4096,4,pd,25.3968
4096,4,pd,24.9666
4096,4,pd,25.3088
4096,4,pd,25.3549
4096,4,pd,25.3721
4096,4,pd,25.2894
4096,4,pd,24.8685
128,6,pd,0.000997548
128,6,pd,0.0010093
128,6,pd,0.00102308
128,6,pd,0.000930151
128,6,pd,0.000939218
128,6,pd,0.000938447
128,6,pd,0.00097724
128,6,pd,0.000887432
